maneuverable	adj	maneuverable (adj) ||| maniable
addition	noun	addition (noun) ||| ajout
emotive	adj	emotive (adj) ||| émotionnel
pretreatment	noun	pretreatment (noun) ||| pré-traitement
thorough	adj	thorough (adj) ||| approfondi
mistake	verb	to mistake (verb) ||| se tromper
processor number	noun phrase	processor number (noun) ||| numérotation
of the eucharist	adj phrase	of the eucharist (adj) ||| eucharistique
cube-shaped	adj	cube-shaped (adj) ||| cubique
misuse	verb	to misuse (verb) ||| galvauder
drill	noun	drill (noun) ||| perforatrice
devolution	noun	devolution (noun) ||| déconcentration
overlap	noun	overlap (noun) ||| dédoublement
enteric	adj	enteric (adj) ||| intestinal
capillary	adj	capillary (adj) ||| capillaire
current events	noun phrase	current events (noun) ||| actualité
touching	adj	touching (adj) ||| touchant
spiraled	adj	spiraled (adj) ||| crépu
actuator	noun	actuator (noun) ||| vérin
kind	noun	kind (noun) ||| genre
syncope	noun	syncope (noun) ||| syncope
carriageway	noun	carriageway (noun) ||| chaussée
sensation	noun	sensation (noun) ||| sensation
shipyard	noun	shipyard (noun) ||| chantier
raspberry	noun	raspberry (noun) ||| framboisier
equate	verb	to equate (verb) ||| assimiler
sinew	noun	sinew (noun) ||| nerf
buoyant	adj	buoyant (adj) ||| flottant
bedding	noun	bedding (noun) ||| literie
crystal experience	noun phrase	crystal experience (noun) ||| Crystal
taste	verb	to taste (verb) ||| déguster
deceitfulness	noun	deceitfulness (noun) ||| improbité
member	noun	member (noun) ||| adhérent
key	adj	key (adj) ||| principal
untruthful	adj	untruthful (adj) ||| menteur
mutilation	noun	mutilation (noun) ||| mutilation
pile	noun	pile (noun) ||| poil
palapa	noun	palapa (noun) ||| palapa
cool	verb	to cool (verb) ||| refroidir
practised	adj	practised (adj) ||| expérimenté
homologous	adj	homologous (adj) ||| homologue
drain	verb	to drain (verb) ||| se vider
lariat	noun	lariat (noun) ||| lasso
statement	noun	statement (noun) ||| affirmation
communication	noun	communication (noun) ||| communication
self-destruct  destruct	verb phrase	to self-destruct  destruct (verb) ||| autodétruire
semidetached	adj	semidetached (adj) ||| jumelé
raspberry	noun	raspberry (noun) ||| mûre
convincing	adj	convincing (adj) ||| convaincant
hashish	noun	hashish (noun) ||| hachisch
latch	noun	latch (noun) ||| verrouillage
spiny dogfish	noun phrase	spiny dogfish (noun) ||| aiguillat
stocky	adj	stocky (adj) ||| courtaud
predilection	noun	predilection (noun) ||| prédilection
indeterminate	adj	indeterminate (adj) ||| indéterminé
basis	noun	basis (noun) ||| fondement
mulberry	noun	mulberry (noun) ||| mûrier
redeemable	adj	redeemable (adj) ||| encaissable
institution	noun	institution (noun) ||| institution
drizzle	noun	drizzle (noun) ||| bruine
grommet	noun	grommet (noun) ||| îlet
rubbing	noun	rubbing (noun) ||| friction
bulletin	noun	bulletin (noun) ||| bulletin
attraction	noun	attraction (noun) ||| attrait
blue	adj	blue (adj) ||| bleuté
oppress	verb	to oppress (verb) ||| opprimer
multiprocessing	noun	multiprocessing (noun) ||| multiprocesseur
squeeze	verb	to squeeze (verb) ||| extorquer
methyl alcohol	noun phrase	methyl alcohol (noun) ||| méthanol
undying	adj	undying (adj) ||| immortel
earning	noun	earning (noun) ||| gain
make-up remover	noun phrase	make-up remover (noun) ||| démaquillant
D-Pot	noun	D-Pot (noun) ||| D-Pot
wriggle	verb	to wriggle (verb) ||| frétiller
traffic	noun	traffic (noun) ||| circulation
ecumenism	noun	ecumenism (noun) ||| oecuménisme
bend	verb	to bend (verb) ||| plier
intoxicate	verb	to intoxicate (verb) ||| intoxiquer
inflow	noun	inflow (noun) ||| influx
breaker	noun	breaker (noun) ||| disjoncteur
campaign	verb	to campaign (verb) ||| militer
macroscopic	adj	macroscopic (adj) ||| macroscopique
cellulitis	noun	cellulitis (noun) ||| cellulite
user interaction	noun phrase	user interaction (noun) ||| interactivité
ecologist	noun	ecologist (noun) ||| écologiste
potential allergenicity	noun phrase	potential allergenicity (noun) ||| allergénicité
lipase level	noun phrase	lipase level (noun) ||| lipase
grainy	adj	grainy (adj) ||| granuleux
tender	noun	tender (noun) ||| adjudication
pariah	noun	pariah (noun) ||| paria
harvest	verb	to harvest (verb) ||| récolter
enjoy	verb	to enjoy (verb) ||| apprécier
humpback	noun	humpback (noun) ||| bossue
preselect	verb	to preselect (verb) ||| présélectionner
contractual	adj	contractual (adj) ||| contractuel
convocation	noun	convocation (noun) ||| convocation
paternalistic	adj	paternalistic (adj) ||| patriarcal
paranormal	adj	paranormal (adj) ||| paranormal
management	noun	management (noun) ||| direction
bleat	verb	to bleat (verb) ||| geindre
Dutch	noun	Dutch (noun) ||| Hollandais
haciendum	noun	haciendum (noun) ||| haciendum
hallway	noun	hallway (noun) ||| couloir
enchant	verb	to enchant (verb) ||| ensorceler
hardy	adj	hardy (adj) ||| hardi
pediment	noun	pediment (noun) ||| fronton
dealer	noun	dealer (noun) ||| dealer
arch	noun	arch (noun) ||| arche
cap	noun	cap (noun) ||| plafonnement
pompon	noun	pompon (noun) ||| Pompon
speculator	noun	speculator (noun) ||| spéculateur
above-mentioned	adj	above-mentioned (adj) ||| précité
appall	verb	to appall (verb) ||| consterner
alarming	adj	alarming (adj) ||| alarmant
oompah	noun	oompah (noun) ||| flonflon
lupine	noun	lupine (noun) ||| lupin
confinement	noun	confinement (noun) ||| internement
consider	verb	to consider (verb) ||| envisager
build	noun	build (noun) ||| génération
deicer	noun	deicer (noun) ||| dégivreur
beet	noun	beet (noun) ||| betterave
salt	adj	salt (adj) ||| salé
reverse	noun	reverse (noun) ||| verso
morphia	noun	morphia (noun) ||| morphine
attack	noun	attack (noun) ||| attentat
sneaky	adj	sneaky (adj) ||| insidieux
fiction writer	noun phrase	fiction writer (noun) ||| romancier
conglomeration	noun	conglomeration (noun) ||| conglomérat
tub	noun	tub (noun) ||| baquet
loafer	noun	loafer (noun) ||| flâneur
desirable	adj	desirable (adj) ||| souhaitable
turnaround	noun	turnaround (noun) ||| revirement
shatter	verb	to shatter (verb) ||| se casser
drill	noun	drill (noun) ||| forage
shepherd	noun	shepherd (noun) ||| hachis
lout	noun	lout (noun) ||| malotrue
against malaria	adj phrase	against malaria (adj) ||| antipaludéen
non-presentation	noun	non-presentation (noun) ||| non-présentation
leap	verb	to leap (verb) ||| bondir
petrochemical sector	noun phrase	petrochemical sector (noun) ||| pétrochimie
panic-struck	adj	panic-struck (adj) ||| affolé
worldliness	noun	worldliness (noun) ||| matérialisme
rash	noun	rash (noun) ||| érythème
spoil	verb	to spoil (verb) ||| gâter
baculoviruses	noun	baculoviruses (noun) ||| baculovirus
flageolet bean	noun phrase	flageolet bean (noun) ||| flageolet
peg	noun	peg (noun) ||| patère
nut	noun	nut (noun) ||| écrou
agreement	noun	agreement (noun) ||| Convention
legalization	noun	legalization (noun) ||| légalisation
concentrate	verb	to concentrate (verb) ||| concentrer
aphid	noun	aphid (noun) ||| puceron
rationale	noun	rationale (noun) ||| justification
standardize	verb	to standardize (verb) ||| normaliser
coldness	noun	coldness (noun) ||| frigidité
zealous	adj	zealous (adj) ||| zélé
monoamine oxidase	noun phrase	monoamine oxidase (noun) ||| monoamine-oxydase
current	adj	current (adj) ||| en cours
aluminum	noun	aluminum (noun) ||| aluminium
Afghan	adj	Afghan (adj) ||| afghan
warning	adj	warning (adj) ||| précurseur
conclusion	noun	conclusion (noun) ||| conclusion
canoeing	noun	canoeing (noun) ||| canoë
press-gang	noun	press-gang (noun) ||| racoleur
repeat offender	noun phrase	repeat offender (noun) ||| récidiviste
Guatemalan	noun	Guatemalan (noun) ||| Guatémaltèque
affix	verb	to affix (verb) ||| apposer
blessed	adj	blessed (adj) ||| bienheureux
libretto	noun	libretto (noun) ||| livret
burr	noun	burr (noun) ||| bardane
elusive	adj	elusive (adj) ||| évitant
bid	noun	bid (noun) ||| enchérisseur
co-chairman	noun	co-chairman (noun) ||| coprésidente
supernatural	adj	supernatural (adj) ||| surnaturel
workaround	noun	workaround (noun) ||| contournement
result	noun	result (noun) ||| résultat
artificial	adj	artificial (adj) ||| artificiel
non-liability	noun	non-liability (noun) ||| non-responsabilité
reveller	noun	reveller (noun) ||| fêtard
recess	noun	recess (noun) ||| renfoncement
organiser	noun	organiser (noun) ||| organisateur
gloomy	adj	gloomy (adj) ||| morose
couchette	noun	couchette (noun) ||| couchette
inalienable	adj	inalienable (adj) ||| imprescriptible
efficient	adj	efficient (adj) ||| performant
outline	verb	to outline (verb) ||| esquisser
immaculate	adj	immaculate (adj) ||| immaculé
prattle	noun	prattle (noun) ||| babil
wear	verb	to wear (verb) ||| porter
company	noun	company (noun) ||| entreprise
scaredy-cat	noun	scaredy-cat (noun) ||| froussard
anti-fascists	noun	anti-fascists (noun) ||| antifasciste
paisley	noun	paisley (noun) ||| Cachemire
Moldovan	adj	Moldovan (adj) ||| moldave
ambiguity	noun	ambiguity (noun) ||| équivoque
eyeliner	noun	eyeliner (noun) ||| eye-liner
insistent	adj	insistent (adj) ||| insistant
crank	noun	crank (noun) ||| hurluberlu
wrapper	noun	wrapper (noun) ||| papillote
recreance	noun	recreance (noun) ||| couardise
aminotransferase	noun	aminotransferase (noun) ||| aminotransférase
addict	noun	addict (noun) ||| drogué
plated	adj	plated (adj) ||| plaqué
drilling	noun	drilling (noun) ||| forage
kennel	noun	kennel (noun) ||| cage
out of school	adj phrase	out of school (adj) ||| extra-scolaire
neutral	noun	neutral (noun) ||| neutre
herbal medicine	noun phrase	herbal medicine (noun) ||| herboristerie
list	verb	to list (verb) ||| répertorier
proportionate	adj	proportionate (adj) ||| proportionnel
chiromancy	noun	chiromancy (noun) ||| chiromancie
publisher	noun	publisher (noun) ||| éditeur
tax	verb	to tax (verb) ||| taxer
medal	noun	medal (noun) ||| médaille
move	verb	to move (verb) ||| déménager
suite	noun	suite (noun) ||| suite
potion	noun	potion (noun) ||| breuvage
general	noun	general (noun) ||| généralité
influx	noun	influx (noun) ||| afflux
geothermal	adj	geothermal (adj) ||| géothermique
tightfisted	adj	tightfisted (adj) ||| ladre
direct	adj	direct (adj) ||| direct
liaise	verb	to liaise (verb) ||| se concerter
default	noun	default (noun) ||| défaut
calibrate	verb	to calibrate (verb) ||| jauger
chirrup	verb	to chirrup (verb) ||| piailler
flash	noun	flash (noun) ||| éclair
uncompromising	adj	uncompromising (adj) ||| intransigeant
decor	noun	decor (noun) ||| déco
smartie	noun	smartie (noun) ||| je-sais-tout
contrary	adj	contrary (adj) ||| contraire
banana tree	noun phrase	banana tree (noun) ||| bananier
door	noun	door (noun) ||| porte
dilatation	noun	dilatation (noun) ||| dilatation
tone	noun	tone (noun) ||| tonus
elated	adj	elated (adj) ||| exalter
inviolability	noun	inviolability (noun) ||| intangibilité
facilitation	noun	facilitation (noun) ||| facilitation
plowshare	noun	plowshare (noun) ||| SOC
abundant	adj	abundant (adj) ||| abondant
huge	adj	huge (adj) ||| immense
remove	verb	to remove (verb) ||| enlever
immerse	verb	to immerse (verb) ||| s'immerger
abolition	noun	abolition (noun) ||| abolition
scribble	verb	to scribble (verb) ||| griffonner
external	adj	external (adj) ||| externe
lease	noun	lease (noun) ||| concession
pocket calculator	noun phrase	pocket calculator (noun) ||| calculette
calm down	verb phrase	to calm down (verb) ||| s'apaiser
viewer	noun	viewer (noun) ||| observateur
prostitution	noun	prostitution (noun) ||| prostitution
privation	noun	privation (noun) ||| privation
removal	noun	removal (noun) ||| ablation
side	noun	side (noun) ||| face
pool	noun	pool (noun) ||| bassin
multi-racial	adj	multi-racial (adj) ||| multiracial
obfuscation	noun	obfuscation (noun) ||| faux-fuyant
checkbook	noun	checkbook (noun) ||| chéquier
mutation	noun	mutation (noun) ||| mutation
bougainvillea	noun	bougainvillea (noun) ||| bougainvillée
latecomer	noun	latecomer (noun) ||| retardataire
delicacy	noun	delicacy (noun) ||| délice
terrible	adj	terrible (adj) ||| affreux
office	noun	office (noun) ||| Commissariat
paddle	verb	to paddle (verb) ||| barboter
cannery	noun	cannery (noun) ||| conserverie
deceased	adj	deceased (adj) ||| défunt
potato peeler	noun phrase	potato peeler (noun) ||| éplucheur
weaken	verb	to weaken (verb) ||| s'affaiblir
non-payment	noun	non-payment (noun) ||| non-paiement
resonance	noun	resonance (noun) ||| écho
vice minister	noun phrase	vice minister (noun) ||| vice-ministre
dagger	noun	dagger (noun) ||| poignard
reduce	verb	to reduce (verb) ||| atténuer
ornamental	adj	ornamental (adj) ||| ornemental
sublime	adj	sublime (adj) ||| sublime
criminality	noun	criminality (noun) ||| criminalité
morality	noun	morality (noun) ||| morale
discourage	verb	to discourage (verb) ||| déconseiller
old	adj	old (adj) ||| ancien
non-believer	noun	non-believer (noun) ||| incroyante
auspice	noun	auspice (noun) ||| patronage
superposition	noun	superposition (noun) ||| superposition
impacted	adj	impacted (adj) ||| inclus
feminism	noun	feminism (noun) ||| féminisme
parent child	noun phrase	parent child (noun) ||| parents-enfants
rank	verb	to rank (verb) ||| classer
twaddle	noun	twaddle (noun) ||| faribole
multilayer	adj	multilayer (adj) ||| multi-couche
fussbudget	noun	fussbudget (noun) ||| enquiquineuse
search	verb	to search (verb) ||| fouiller
fade	verb	to fade (verb) ||| décolorer
impudence	noun	impudence (noun) ||| impudence
cilantro	noun	cilantro (noun) ||| coriandre
mule	noun	mule (noun) ||| mulet
remedy	verb	to remedy (verb) ||| remédier
headphone	noun	headphone (noun) ||| écouteur
diversion	noun	diversion (noun) ||| réacheminement
internationalisation	noun	internationalisation (noun) ||| internationalisation
bare	adj	bare (adj) ||| nu
hydro-massage	noun	hydro-massage (noun) ||| hydromassage
shell	noun	shell (noun) ||| obus
dazzle	verb	to dazzle (verb) ||| éblouir
boat	noun	boat (noun) ||| embarcation
cartographer	noun	cartographer (noun) ||| cartographe
light	adj	light (adj) ||| léger
surrender	noun	surrender (noun) ||| capitulation
clothing	noun	clothing (noun) ||| habillement
bound	adj	bound (adj) ||| relié
envy	verb	to envy (verb) ||| envier
outcast	noun	outcast (noun) ||| truand
cocktail party	noun phrase	cocktail party (noun) ||| cocktail
brood	noun	brood (noun) ||| couvée
buttock	noun	buttock (noun) ||| postérieur
viable	adj	viable (adj) ||| viable
overutilization	noun	overutilization (noun) ||| surutilisation
coccidia infections	noun phrase	coccidia infections (noun) ||| coccidiose
mishap	noun	mishap (noun) ||| mésaventure
micro-circuitry	noun	micro-circuitry (noun) ||| microcircuit
unintelligible	adj	unintelligible (adj) ||| inintelligible
sharp	adj	sharp (adj) ||| aigu
lyophilize	verb	to lyophilize (verb) ||| lyophiliser
empathic solution	noun phrase	empathic solution (noun) ||| empathie
graze	verb	to graze (verb) ||| brouter
hand axe	noun phrase	hand axe (noun) ||| hache
nothingness	noun	nothingness (noun) ||| néant
monitoring	noun	monitoring (noun) ||| suivi
flugelhorn	noun	flugelhorn (noun) ||| Buglé
amorphous	adj	amorphous (adj) ||| amorphe
spidery	adj	spidery (adj) ||| arachnéen
sourdough	noun	sourdough (noun) ||| levain
domestic	adj	domestic (adj) ||| ménager
despicable	adj	despicable (adj) ||| abject
vehicle	noun	vehicle (noun) ||| véhicule
see	verb	to see (verb) ||| apercevoir
godlessness	noun	godlessness (noun) ||| impiété
cinematic	adj	cinematic (adj) ||| cinématique
pagan	noun	pagan (noun) ||| païen
rafter	noun	rafter (noun) ||| arbalétrier
annotation	noun	annotation (noun) ||| annotation
netbook	noun	netbook (noun) ||| netbook
talk	noun	talk (noun) ||| conversation
shameless	adj	shameless (adj) ||| éhonté
fugitive	noun	fugitive (noun) ||| fugitif
destine	verb	to destine (verb) ||| se destiner
aerobatic	adj	aerobatic (adj) ||| acrobatique
muzzle	verb	to muzzle (verb) ||| bâillonner
worship	noun	worship (noun) ||| dévotion
weaponize	verb	to weaponize (verb) ||| militariser
mystification	noun	mystification (noun) ||| mystification
jump	verb	to jump (verb) ||| sauter
exfoliation	noun	exfoliation (noun) ||| peeling
Serbian	noun	Serbian (noun) ||| serbe
protestor	noun	protestor (noun) ||| contestataire
figurine	noun	figurine (noun) ||| figurine
muzzle	noun	muzzle (noun) ||| chanfrein
perfume	verb	to perfume (verb) ||| parfumer
cannula	noun	cannula (noun) ||| cathéter
hardware	noun	hardware (noun) ||| quincaillerie
stupor	noun	stupor (noun) ||| stupeur
resource	noun	resource (noun) ||| ressource
spite	noun	spite (noun) ||| hargne
clastogen	noun	clastogen (noun) ||| clastogène
wound	noun	wound (noun) ||| plaie
haul	adj	haul (adj) ||| courrier
decryption	noun	decryption (noun) ||| déchiffrement
ubiquitous	adj	ubiquitous (adj) ||| omniprésent
Castilian	noun	Castilian (noun) ||| castillan
path	noun	path (noun) ||| cheminement
enumerator	noun	enumerator (noun) ||| recenseur
calvary	noun	calvary (noun) ||| cavalerie
experiment	noun	experiment (noun) ||| expérience
lord	noun	lord (noun) ||| éternel
food allergen	noun phrase	food allergen (noun) ||| allergène
enchant	verb	to enchant (verb) ||| enchanter
dream about	verb phrase	to dream about (verb) ||| rêver
favorite	noun	favorite (noun) ||| classique
laundry	noun	laundry (noun) ||| blanchissage
help	verb	to help (verb) ||| faciliter
apology	noun	apology (noun) ||| apologie
olympics	noun	olympics (noun) ||| Olympiade
sequester	verb	to sequester (verb) ||| séquestrer
propose	verb	to propose (verb) ||| proposer
peck	verb	to peck (verb) ||| picoter
sadden	verb	to sadden (verb) ||| rebuter
archive	noun	archive (noun) ||| archivage
dissatisfied	adj	dissatisfied (adj) ||| insatisfait
cavalcade	noun	cavalcade (noun) ||| cavalcade
bandage	verb	to bandage (verb) ||| bander
funny	adj	funny (adj) ||| ironique
intercorporate	adj	intercorporate (adj) ||| intersociétés
persevere	verb	to persevere (verb) ||| persévérer
Co-Location	noun	Co-Location (noun) ||| co-implantation
determinable	adj	determinable (adj) ||| déterminable
biphényles	noun	biphényles (noun) ||| biphényle
famine	noun	famine (noun) ||| famine
warning	adj	warning (adj) ||| annonciateur
context	noun	context (noun) ||| contexte
presumptuous	adj	presumptuous (adj) ||| présomptueux
gravel	noun	gravel (noun) ||| gravillon
aerosol	noun	aerosol (noun) ||| aérosol
total	verb	to total (verb) ||| se monter
leggings	noun	leggings (noun) ||| jambière
buddhist	noun	buddhist (noun) ||| bouddhiste
increase tenfold	verb phrase	to increase tenfold (verb) ||| décupler
poison	verb	to poison (verb) ||| envenimer
oblong	adj	oblong (adj) ||| oblong
mapmaker	noun	mapmaker (noun) ||| cartographe
defamation	noun	defamation (noun) ||| diffamation
plainsong	noun	plainsong (noun) ||| plain
lowland	noun	lowland (noun) ||| plaine
obstinate	adj	obstinate (adj) ||| obstiné
connector	noun	connector (noun) ||| raccord
demoiselle	noun	demoiselle (noun) ||| demoiselle
crosswalk	noun	crosswalk (noun) ||| concordance
dry	adj	dry (adj) ||| sec
ornithologist	noun	ornithologist (noun) ||| ornithologue
recondite	adj	recondite (adj) ||| abscons
case law	noun phrase	case law (noun) ||| jurisprudence
contact	verb	to contact (verb) ||| contacter
deerhound	noun	deerhound (noun) ||| limier
protestor	noun	protestor (noun) ||| protestataire
fork	noun	fork (noun) ||| fourche
lack of foresight	noun phrase	lack of foresight (noun) ||| imprévoyance
roly-poly	adj	roly-poly (adj) ||| grassouillet
maximize	verb	to maximize (verb) ||| optimiser
capital lease	noun phrase	capital lease (noun) ||| location-acquisition
emerge	verb	to emerge (verb) ||| se dessiner
treat	noun	treat (noun) ||| friandise
ghettoisation	noun	ghettoisation (noun) ||| ghettoïsation
pearl	noun	pearl (noun) ||| perle
use	verb	to use (verb) ||| recourir
fortunate	adj	fortunate (adj) ||| chanceux
delirious	adj	delirious (adj) ||| délirant
citrus fruit	noun phrase	citrus fruit (noun) ||| agrume
piping	noun	piping (noun) ||| tuyauterie
faire	noun	faire (noun) ||| interventionnisme
imputable	adj	imputable (adj) ||| assignable
editorial writer	noun phrase	editorial writer (noun) ||| éditorialiste
end	noun	end (noun) ||| fin
concoction	noun	concoction (noun) ||| mixture
flashover	noun	flashover (noun) ||| embrasement
daub	noun	daub (noun) ||| barbouillage
industrial hemp	noun phrase	industrial hemp (noun) ||| chanvre
glamor	noun	glamor (noun) ||| prestige
imagine	verb	to imagine (verb) ||| se figurer
outlet	noun	outlet (noun) ||| prise
non-porous	adj	non-porous (adj) ||| poreux
disdain	noun	disdain (noun) ||| dédain
risky	adj	risky (adj) ||| à haut risque
martyrdom	noun	martyrdom (noun) ||| martyre
yard	noun	yard (noun) ||| verge
wrapper	noun	wrapper (noun) ||| jaquette
accommodation	noun	accommodation (noun) ||| logement
bend	noun	bend (noun) ||| méandre
greenery	noun	greenery (noun) ||| verdure
package	verb	to package (verb) ||| empaqueter
basic	adj	basic (adj) ||| fondamental
disabled	adj	disabled (adj) ||| invalide
circumscribe	verb	to circumscribe (verb) ||| circonscrire
duty	noun	duty (noun) ||| devoir
members of parliament	noun phrase	members of parliament (noun) ||| député
access	verb	to access (verb) ||| accéder
discriminant	adj	discriminant (adj) ||| discriminant
ploughshare	noun	ploughshare (noun) ||| SOC
stylish	adj	stylish (adj) ||| élégant
buildup	noun	buildup (noun) ||| accumulation
consistent	adj	consistent (adj) ||| conforme
loco	adj	loco (adj) ||| maboul
prefer	verb	to prefer (verb) ||| préférer
hoof	noun	hoof (noun) ||| sabot
multidrug	noun	multidrug (noun) ||| drogue
Band-Aid	noun	Band-Aid (noun) ||| sparadrap
bleach	verb	to bleach (verb) ||| blanchir
lunch	noun	lunch (noun) ||| lunch
coincide	verb	to coincide (verb) ||| coïncider
tinker	noun	tinker (noun) ||| bricolage
mover of the motion	noun phrase	mover of the motion (noun) ||| motionnaire
tooth	noun	tooth (noun) ||| bec
cluster	verb	to cluster (verb) ||| s'agglomérer
denaturation	noun	denaturation (noun) ||| dénaturation
suggest	verb	to suggest (verb) ||| suggérer
wither	verb	to wither (verb) ||| étioler
question	noun	question (noun) ||| cause
post-crisis period	noun phrase	post-crisis period (noun) ||| après-crise
flawed	adj	flawed (adj) ||| déficient
monochrome	adj	monochrome (adj) ||| monochrome
fierce	adj	fierce (adj) ||| acharné
downy	adj	downy (adj) ||| duveteux
credit	noun	credit (noun) ||| honneur
combatant	noun	combatant (noun) ||| combattant
insemination	noun	insemination (noun) ||| insémination
stewardship	noun	stewardship (noun) ||| intendance
glacial	adj	glacial (adj) ||| glaciaire
pillowcase	noun	pillowcase (noun) ||| taie
ass	noun	ass (noun) ||| âne
decreasing	adj	decreasing (adj) ||| décroissant
fly	noun	fly (noun) ||| braguette
abstraction	noun	abstraction (noun) ||| abstraction
worship	verb	to worship (verb) ||| idolâtrer
dual~band	adj	dual~band (adj) ||| bibande
veined	adj	veined (adj) ||| marbré
hantaviruses	noun	hantaviruses (noun) ||| hantavirus
bulky	adj	bulky (adj) ||| encombrant
mutable	adj	mutable (adj) ||| muable
grinding work	noun phrase	grinding work (noun) ||| galère
civic	adj	civic (adj) ||| municipal
guarantee	noun	guarantee (noun) ||| gage
body builder	noun phrase	body builder (noun) ||| carrossier
metaphorical	adj	metaphorical (adj) ||| imagé
melancholic	adj	melancholic (adj) ||| mélancolique
pluggable	adj	pluggable (adj) ||| enfichable
gross	adj	gross (adj) ||| macroscopique
grumble	verb	to grumble (verb) ||| ronchonner
duelling	noun	duelling (noun) ||| duel
mundane	adj	mundane (adj) ||| prosaïque
orthopaedics	noun	orthopaedics (noun) ||| orthopédie
counterfeiter	noun	counterfeiter (noun) ||| falsificateur
intensifier	noun	intensifier (noun) ||| intensif
finite	adj	finite (adj) ||| limité
buzzard	noun	buzzard (noun) ||| buse
raft	noun	raft (noun) ||| radeau
head	noun	head (noun) ||| chef
agglomeration	noun	agglomeration (noun) ||| conglomération
faking	noun	faking (noun) ||| frime
pomp	noun	pomp (noun) ||| apparat
dead	adj	dead (adj) ||| mort
cock	noun	cock (noun) ||| bite
hatch	verb	to hatch (verb) ||| couver
spirited	adj	spirited (adj) ||| fougueux
climate science	noun phrase	climate science (noun) ||| climatologie
harmonious	adj	harmonious (adj) ||| harmonieux
break-dancing	noun	break-dancing (noun) ||| smurf
glass	noun	glass (noun) ||| glas
sensible	adj	sensible (adj) ||| sensé
precondition	verb	to precondition (verb) ||| préconditionner
irregularity	noun	irregularity (noun) ||| irrégularité
