enumerator	noun	enumerator (noun) ||| recenseur
calvary	noun	calvary (noun) ||| cavalerie
experiment	noun	experiment (noun) ||| expérience
lord	noun	lord (noun) ||| éternel
food allergen	noun	food allergen (noun) ||| allergène
to enchant	verb	to enchant (verb) ||| enchanter
to dream about	verb	to dream about (verb) ||| rêver
favorite	noun	favorite (noun) ||| classique
laundry	noun	laundry (noun) ||| blanchissage
to help	verb	to help (verb) ||| faciliter
apology	noun	apology (noun) ||| apologie
olympics	noun	olympics (noun) ||| Olympiade
to sequester	verb	to sequester (verb) ||| séquestrer
to propose	verb	to propose (verb) ||| proposer
to peck	verb	to peck (verb) ||| picoter
to sadden	verb	to sadden (verb) ||| rebuter
archive	noun	archive (noun) ||| archivage
dissatisfied	adj	dissatisfied (adj) ||| insatisfait
cavalcade	noun	cavalcade (noun) ||| cavalcade
to bandage	verb	to bandage (verb) ||| bander
funny	adj	funny (adj) ||| ironique
intercorporate	adj	intercorporate (adj) ||| intersociétés
to persevere	verb	to persevere (verb) ||| persévérer
Co-Location	noun	Co-Location (noun) ||| co-implantation
determinable	adj	determinable (adj) ||| déterminable
biphényles	noun	biphényles (noun) ||| biphényle
famine	noun	famine (noun) ||| famine
warning	adj	warning (adj) ||| annonciateur
context	noun	context (noun) ||| contexte
presumptuous	adj	presumptuous (adj) ||| présomptueux
gravel	noun	gravel (noun) ||| gravillon
aerosol	noun	aerosol (noun) ||| aérosol
to total	verb	to total (verb) ||| se monter
leggings	noun	leggings (noun) ||| jambière
buddhist	noun	buddhist (noun) ||| bouddhiste
to increase tenfold	verb	to increase tenfold (verb) ||| décupler
to poison	verb	to poison (verb) ||| envenimer
oblong	adj	oblong (adj) ||| oblong
mapmaker	noun	mapmaker (noun) ||| cartographe
defamation	noun	defamation (noun) ||| diffamation
plainsong	noun	plainsong (noun) ||| plain
lowland	noun	lowland (noun) ||| plaine
obstinate	adj	obstinate (adj) ||| obstiné
connector	noun	connector (noun) ||| raccord
demoiselle	noun	demoiselle (noun) ||| demoiselle
crosswalk	noun	crosswalk (noun) ||| concordance
dry	adj	dry (adj) ||| sec
ornithologist	noun	ornithologist (noun) ||| ornithologue
recondite	adj	recondite (adj) ||| abscons
case law	noun	case law (noun) ||| jurisprudence
to contact	verb	to contact (verb) ||| contacter
deerhound	noun	deerhound (noun) ||| limier
protestor	noun	protestor (noun) ||| protestataire
fork	noun	fork (noun) ||| fourche
lack of foresight	noun	lack of foresight (noun) ||| imprévoyance
roly-poly	adj	roly-poly (adj) ||| grassouillet
to maximize	verb	to maximize (verb) ||| optimiser
capital lease	noun	capital lease (noun) ||| location-acquisition
to emerge	verb	to emerge (verb) ||| se dessiner
treat	noun	treat (noun) ||| friandise
ghettoisation	noun	ghettoisation (noun) ||| ghettoïsation
pearl	noun	pearl (noun) ||| perle
to use	verb	to use (verb) ||| recourir
fortunate	adj	fortunate (adj) ||| chanceux
delirious	adj	delirious (adj) ||| délirant
citrus fruit	noun	citrus fruit (noun) ||| agrume
piping	noun	piping (noun) ||| tuyauterie
faire	noun	faire (noun) ||| interventionnisme
imputable	adj	imputable (adj) ||| assignable
editorial writer	noun	editorial writer (noun) ||| éditorialiste
end	noun	end (noun) ||| fin
concoction	noun	concoction (noun) ||| mixture
flashover	noun	flashover (noun) ||| embrasement
daub	noun	daub (noun) ||| barbouillage
industrial hemp	noun	industrial hemp (noun) ||| chanvre
glamor	noun	glamor (noun) ||| prestige
to imagine	verb	to imagine (verb) ||| se figurer
outlet	noun	outlet (noun) ||| prise
non-porous	adj	non-porous (adj) ||| poreux
disdain	noun	disdain (noun) ||| dédain
risky	adj	risky (adj) ||| à haut risque
martyrdom	noun	martyrdom (noun) ||| martyre
yard	noun	yard (noun) ||| verge
wrapper	noun	wrapper (noun) ||| jaquette
accommodation	noun	accommodation (noun) ||| logement
bend	noun	bend (noun) ||| méandre
greenery	noun	greenery (noun) ||| verdure
to package	verb	to package (verb) ||| empaqueter
basic	adj	basic (adj) ||| fondamental
disabled	adj	disabled (adj) ||| invalide
to circumscribe	verb	to circumscribe (verb) ||| circonscrire
duty	noun	duty (noun) ||| devoir
members of parliament	noun	members of parliament (noun) ||| député
to access	verb	to access (verb) ||| accéder
discriminant	adj	discriminant (adj) ||| discriminant
ploughshare	noun	ploughshare (noun) ||| SOC
stylish	adj	stylish (adj) ||| élégant
buildup	noun	buildup (noun) ||| accumulation
consistent	adj	consistent (adj) ||| conforme
loco	adj	loco (adj) ||| maboul
to prefer	verb	to prefer (verb) ||| préférer
hoof	noun	hoof (noun) ||| sabot
multidrug	noun	multidrug (noun) ||| drogue
Band-Aid	noun	Band-Aid (noun) ||| sparadrap
to bleach	verb	to bleach (verb) ||| blanchir
lunch	noun	lunch (noun) ||| lunch
to coincide	verb	to coincide (verb) ||| coïncider
tinker	noun	tinker (noun) ||| bricolage
mover of the motion	noun	mover of the motion (noun) ||| motionnaire
tooth	noun	tooth (noun) ||| bec
to cluster	verb	to cluster (verb) ||| s'agglomérer
denaturation	noun	denaturation (noun) ||| dénaturation
to suggest	verb	to suggest (verb) ||| suggérer
to wither	verb	to wither (verb) ||| étioler
question	noun	question (noun) ||| cause
post-crisis period	noun	post-crisis period (noun) ||| après-crise
flawed	adj	flawed (adj) ||| déficient
monochrome	adj	monochrome (adj) ||| monochrome
fierce	adj	fierce (adj) ||| acharné
downy	adj	downy (adj) ||| duveteux
credit	noun	credit (noun) ||| honneur
combatant	noun	combatant (noun) ||| combattant
insemination	noun	insemination (noun) ||| insémination
stewardship	noun	stewardship (noun) ||| intendance
glacial	adj	glacial (adj) ||| glaciaire
pillowcase	noun	pillowcase (noun) ||| taie
ass	noun	ass (noun) ||| âne
decreasing	adj	decreasing (adj) ||| décroissant
fly	noun	fly (noun) ||| braguette
abstraction	noun	abstraction (noun) ||| abstraction
to worship	verb	to worship (verb) ||| idolâtrer
dual~band	adj	dual~band (adj) ||| bibande
veined	adj	veined (adj) ||| marbré
hantaviruses	noun	hantaviruses (noun) ||| hantavirus
bulky	adj	bulky (adj) ||| encombrant
mutable	adj	mutable (adj) ||| muable
grinding work	noun	grinding work (noun) ||| galère
civic	adj	civic (adj) ||| municipal
guarantee	noun	guarantee (noun) ||| gage
body builder	noun	body builder (noun) ||| carrossier
metaphorical	adj	metaphorical (adj) ||| imagé
melancholic	adj	melancholic (adj) ||| mélancolique
pluggable	adj	pluggable (adj) ||| enfichable
gross	adj	gross (adj) ||| macroscopique
to grumble	verb	to grumble (verb) ||| ronchonner
duelling	noun	duelling (noun) ||| duel
mundane	adj	mundane (adj) ||| prosaïque
orthopaedics	noun	orthopaedics (noun) ||| orthopédie
counterfeiter	noun	counterfeiter (noun) ||| falsificateur
intensifier	noun	intensifier (noun) ||| intensif
finite	adj	finite (adj) ||| limité
buzzard	noun	buzzard (noun) ||| buse
raft	noun	raft (noun) ||| radeau
head	noun	head (noun) ||| chef
agglomeration	noun	agglomeration (noun) ||| conglomération
faking	noun	faking (noun) ||| frime
pomp	noun	pomp (noun) ||| apparat
dead	adj	dead (adj) ||| mort
cock	noun	cock (noun) ||| bite
to hatch	verb	to hatch (verb) ||| couver
spirited	adj	spirited (adj) ||| fougueux
climate science	noun	climate science (noun) ||| climatologie
harmonious	adj	harmonious (adj) ||| harmonieux
break-dancing	noun	break-dancing (noun) ||| smurf
glass	noun	glass (noun) ||| glas
sensible	adj	sensible (adj) ||| sensé
to precondition	verb	to precondition (verb) ||| préconditionner
irregularity	noun	irregularity (noun) ||| irrégularité
non-disclosure	noun	non-disclosure (noun) ||| non-divulgation
to sicken	verb	to sicken (verb) ||| écoeurer
