chausser (verb) ||| to put on	['chausse', 'chaussons', 'chaussez']	27 French, verb, chausser, impératif
chausser (verb) ||| to put on	['chausserai', 'chausseras', 'chaussera', 'chausserons', 'chausseriez', 'chausseront']	28 French, verb, chausser, futur simple
chausser (verb) ||| to put on	['chausse', 'chausses', 'chaussons', 'chaussez', 'chaussent']	29 French, verb, chausser, subjonctif présent
chausser (verb) ||| to put on	['chausserais', 'chausserait', 'chausserions', 'chausseriez', 'chausseraient']	30 French, verb, chausser, conditionnel présent
chausser (verb) ||| to put on	['chaussai', 'chaussas', 'chaussa', 'chaussons', 'chaussez', 'chaussèrent']	31 French, verb, chausser, passé simple
chausser (verb) ||| to put on	['chausse', 'chausses', 'chaussions', 'chaussiez', 'chaussent']	32 French, verb, chausser, subjonctif imparfait
budgétiser (verb) ||| to budget	['budgétiser', 'budgétisant', 'budgétisé', 'budgétisée', 'budgétisés', 'budgétisées']	33 French, verb, budgétiser, infinitif, participe présent, participe passé
budgétiser (verb) ||| to budget	['budgétise', 'budgétises', 'budgétisons', 'budgétisez', 'budgétisent']	34 French, verb, budgétiser, présent indicatif
budgétiser (verb) ||| to budget	['budgétisais', 'budgétisait', 'budgétisions', 'budgétisiez', 'budgétisaient']	35 French, verb, budgétiser, imparfait indicatif
budgétiser (verb) ||| to budget	['budgétisons', 'budgétisez', 'budgétisent']	36 French, verb, budgétiser, impératif
budgétiser (verb) ||| to budget	['budgétiserai', 'budgétiseras', 'budgétisera', 'budgétiserons', 'budgétiserez', 'budgétiseront']	37 French, verb, budgétiser, futur simple
budgétiser (verb) ||| to budget	['budgétise', 'budgétises', 'budgétisions', 'budgétisiez', 'budgétisent']	38 French, verb, budgétiser, subjonctif présent
budgétiser (verb) ||| to budget	['budgétiserais', 'budgétiserait', 'budgétiserions', 'budgétiseriez', 'budgétiseraient']	39 French, verb, budgétiser, conditionnel présent
budgétiser (verb) ||| to budget	['budgétisai', 'budgétisâtes', 'budgétisèrent']	40 French, verb, budgétiser, passé simple
budgétiser (verb) ||| to budget	['budgétise', 'budgétises', 'budgétisions', 'budgétisez', 'budgétisent']	41 French, verb, budgétiser, subjonctif imparfait
se mourir (verb) ||| to die out	['mourir', 'mourant', 'mort', 'morte', 'morts', 'mortes']	42 French, verb, se mourir, infinitif, participe présent, participe passé
se mourir (verb) ||| to die out	['meurs', 'meurt', 'mourons', 'mouriez', 'meurent']	43 French, verb, se mourir, présent indicatif
se mourir (verb) ||| to die out	['mourais', 'mourait', 'mourions', 'mouriez', 'mouraient']	44 French, verb, se mourir, imparfait indicatif
se mourir (verb) ||| to die out	['mourons', 'mouriez', 'meurs', 'meurez', 'meurent']	45 French, verb, se mourir, impératif
se mourir (verb) ||| to die out	['mourrai', 'mourras', 'mourra', 'mourrons', 'mourrez', 'mourront']	46 French, verb, se mourir, futur simple
se mourir (verb) ||| to die out	['meure', 'meures', 'meurions', 'meuriez', 'meurent']	47 French, verb, se mourir, subjonctif présent
se mourir (verb) ||| to die out	['mourrais', 'mourrait', 'mourrions', 'mourriez', 'mourraient']	48 French, verb, se mourir, conditionnel présent
se mourir (verb) ||| to die out	['mourus', 'mourut', 'mourûmes', 'mourûtes', 'moururent']	49 French, verb, se mourir, passé simple
se mourir (verb) ||| to die out	['mourasse', 'mourasses', 'mourât', 'mourassions', 'mourassiez', 'mourassent']	50 French, verb, se mourir, subjonctif imparfait
schéma (noun) ||| schema	['schéma', 'schémas']	51 French, noun, schéma, formes de genre et de nombre
macroéconomique (adj) ||| macroeconomic	['macroéconomique', 'macroéconomiques']	52 French, adj, macroéconomique, formes de genre et de nombre
instable (adj) ||| unstable	['instable', 'instables']	53 French, adj, instable, formes de genre et de nombre
afficher (verb) ||| to view	['afficher', 'affichant', 'affiché']	54 French, verb, afficher, infinitif, participe présent, participe passé
afficher (verb) ||| to view	['affiche', 'affiches', 'affichons', 'affichez', 'affichent']	55 French, verb, afficher, présent indicatif
afficher (verb) ||| to view	['affichais', 'affichait', 'affichions', 'affichiez', 'affichaient']	56 French, verb, afficher, imparfait indicatif
afficher (verb) ||| to view	['affiche', 'affichons', 'affichez']	57 French, verb, afficher, impératif
afficher (verb) ||| to view	['afficherai', 'afficheras', 'affichera', 'afficherons', 'afficherez', 'afficheront']	58 French, verb, afficher, futur simple
afficher (verb) ||| to view	["j'affiche", 'affiches', 'affiche', 'affichions', 'affichiez', 'affichent']	59 French, verb, afficher, subjonctif présent
afficher (verb) ||| to view	['afficherais', 'afficherait', 'afficherions', 'afficheriez', 'afficheraient']	60 French, verb, afficher, conditionnel présent
afficher (verb) ||| to view	['affichai', 'affichas', 'afficha', 'affichâmes', 'affichâtes', 'affichèrent']	61 French, verb, afficher, passé simple
afficher (verb) ||| to view	['affiche', 'affiches', 'affichions', 'affichiez', 'affichent']	62 French, verb, afficher, subjonctif imparfait
cahoter (verb) ||| to joggle	['cahoter', 'cahotant', 'cahoté', 'cahotée', 'cahotés', 'cahotées']	63 French, verb, cahoter, infinitif, participe présent, participe passé
cahoter (verb) ||| to joggle	['cahoté', 'cahotes', 'cahotons', 'cahotiez', 'cahotent']	64 French, verb, cahoter, présent indicatif
cahoter (verb) ||| to joggle	['cahotais', 'cahotait', 'cahotions', 'cahotiez', 'cahotient']	65 French, verb, cahoter, imparfait indicatif
cahoter (verb) ||| to joggle	['cahotons', 'cahotez', 'cahotent']	66 French, verb, cahoter, impératif
cahoter (verb) ||| to joggle	['cahoterai', 'cahoteras', 'cahotera', 'cahoterons', 'cahoterez', 'cahoteront']	67 French, verb, cahoter, futur simple
cahoter (verb) ||| to joggle	['cahote', 'cahotes', 'cahotions', 'cahotiez', 'cahotent']	68 French, verb, cahoter, subjonctif présent
cahoter (verb) ||| to joggle	['cahoterais', 'cahoterait', 'cahoterions', 'cahoteriez', 'cahoteraient']	69 French, verb, cahoter, conditionnel présent
cahoter (verb) ||| to joggle	['cahotai', 'cahotas', 'cahota', 'cahotâmes', 'cahotâtes', 'cahotèrent']	70 French, verb, cahoter, passé simple
cahoter (verb) ||| to joggle	['cahote', 'cahotes', 'cahotions', 'cahotiez', 'cahotent']	71 French, verb, cahoter, subjonctif imparfait
atténuant (adj) ||| extenuating	['atténuant', 'atténuante', 'atténuants', 'atténuantes']	72 French, adj, atténuant, formes de genre et de nombre
Eurogroupe (noun) ||| euro group	['Eurogroupe', 'Eurogroupes']	73 French, noun, Eurogroupe, formes de genre et de nombre
liqueur (noun) ||| liquor	['liqueur', "liqueur'", 'liqueurs', "liqueurs'"]	74 French, noun, liqueur, formes de genre et de nombre
dissuasif (adj) ||| dissuasive	['dissuasif', 'dissuasive', 'dissuasifs', 'dissuasives']	75 French, adj, dissuasif, formes de genre et de nombre
stabilisateur (noun) ||| stabilizer	['stabilisateur', 'stabilisatrice', 'stabilisateurs', 'stabilisatrices']	76 French, noun, stabilisateur, formes de genre et de nombre
coquelicot (noun) ||| red poppy	['coquelicot', 'coquelicots']	77 French, noun, coquelicot, formes de genre et de nombre
prévisibilité (noun) ||| predictability	['prévisibilité', 'prévisibilités']	78 French, noun, prévisibilité, formes de genre et de nombre
maîtresse (noun) ||| schoolmistress	['maîtresse', 'maîtresses']	79 French, noun, maîtresse, formes de genre et de nombre
extrême (adj) ||| extreme	['extrême', 'extrêmes']	80 French, adj, extrême, formes de genre et de nombre
compartiment (noun) ||| bin	['compartiment', 'compartiments']	81 French, noun, compartiment, formes de genre et de nombre
libidineux (adj) ||| lecherous	['libidineux', 'libidineuse', 'libidinieux', 'libidinieuses']	82 French, adj, libidineux, formes de genre et de nombre
français (noun) ||| French	['français', 'française', 'françaises']	83 French, noun, français, formes de genre et de nombre
modiste (noun) ||| milliner	['modiste', 'modistes']	84 French, noun, modiste, formes de genre et de nombre
rebondir (verb) ||| to bounce	['rebondir', 'rebondissant', 'rebondi', 'rebondie', 'rebondis', 'rebondies']	85 French, verb, rebondir, infinitif, participe présent, participe passé
rebondir (verb) ||| to bounce	['rebondis', 'rebondit', 'rebondissons', 'rebondissez', 'rebondissent']	86 French, verb, rebondir, présent indicatif
rebondir (verb) ||| to bounce	['rebondissais', 'rebondissait', 'rebondissions', 'rebondissiez', 'rebondissaient']	87 French, verb, rebondir, imparfait indicatif
rebondir (verb) ||| to bounce	['rebondis', 'rebondissons', 'rebondissez']	88 French, verb, rebondir, impératif
rebondir (verb) ||| to bounce	['rebondirai', 'rebondiras', 'rebondira', 'rebondirons', 'rebondirez', 'rebondiront']	89 French, verb, rebondir, futur simple
rebondir (verb) ||| to bounce	['rebondisse', 'rebondisses', 'rebondissions', 'rebondissiez', 'rebondissent']	90 French, verb, rebondir, subjonctif présent
rebondir (verb) ||| to bounce	['rebondirais', 'rebondirait', 'rebondirions', 'rebondiriez', 'rebondiraient']	91 French, verb, rebondir, conditionnel présent
rebondir (verb) ||| to bounce	['rebondis', 'rebondit', 'rebondîmes', 'rebondîtes', 'rebondirent']	92 French, verb, rebondir, passé simple
rebondir (verb) ||| to bounce	['rebondisse', 'rebondisses', 'rebondissions', 'rebondissiez', 'rebondissent']	93 French, verb, rebondir, subjonctif imparfait
éloigner (verb) ||| to alienate	['éloigner', 'éloignant', 'éloigné', 'éloignée', 'éloignés', 'éloignées']	94 French, verb, éloigner, infinitif, participe présent, participe passé
éloigner (verb) ||| to alienate	['éloigne', 'éloignes', 'éloignons', 'éloignez', 'éloignent']	95 French, verb, éloigner, présent indicatif
éloigner (verb) ||| to alienate	['éloignais', 'éloignait', 'éloignions', 'éloigniez', 'éloignaient']	96 French, verb, éloigner, imparfait indicatif
éloigner (verb) ||| to alienate	['éloigne', 'éloignons', 'éloignez']	97 French, verb, éloigner, impératif
éloigner (verb) ||| to alienate	['éloignerai', 'éloigneras', 'éloignera', 'éloignerons', 'éloignerez', 'éloigneront']	98 French, verb, éloigner, futur simple
éloigner (verb) ||| to alienate	['éloigne', 'éloignes', 'éloignions', 'éloigniez', 'éloignent']	99 French, verb, éloigner, subjonctif présent
éloigner (verb) ||| to alienate	['éloignerais', 'éloignerait', 'éloignerions', 'éloigneriez', 'éloigneraient']	100 French, verb, éloigner, conditionnel présent
éloigner (verb) ||| to alienate	['éloignai', 'éloignas', 'éloigna', 'éloignâmes', 'éloignâtes', 'éloignèrent']	101 French, verb, éloigner, passé simple
éloigner (verb) ||| to alienate	['éloignasse', 'éloignasses', 'éloignât', 'éloignassions', 'éloignassiez', 'éloignassent']	102 French, verb, éloigner, subjonctif imparfait
CD (noun) ||| CD	['CD', 'CDs']	103 French, noun, CD, formes de genre et de nombre
bobine (noun) ||| coil	['bobine', 'bobines']	104 French, noun, bobine, formes de genre et de nombre
banal (adj) ||| banal	['banal', 'banale', 'banals', 'banales']	105 French, adj, banal, formes de genre et de nombre
obstétriciens (noun) ||| obstetrics	['obstétricien', 'obstétricienne', 'obstétriciens', 'obstétriciennes']	106 French, noun, obstétriciens, formes de genre et de nombre
cabriole (noun) ||| antics	['cabriole', 'cabrioles']	107 French, noun, cabriole, formes de genre et de nombre
irrévérencieux (adj) ||| irreverent	['irrévérencieux', 'irrévérencieuse', 'irrévérencieuses']	108 French, adj, irrévérencieux, formes de genre et de nombre
en déclin (adj) ||| in decline	['déclin']	109 French, adj, en déclin, formes de genre et de nombre
comté (noun) ||| riding	['comté', 'comtés']	110 French, noun, comté, formes de genre et de nombre
crête (noun) ||| ridge	['crête', 'crêtes']	111 French, noun, crête, formes de genre et de nombre
inévitable (adj) ||| inevitable	['inévitable', 'inévitables']	112 French, adj, inévitable, formes de genre et de nombre
abstraction (noun) ||| independent	['abstraction', 'abstractions']	113 French, noun, abstraction, formes de genre et de nombre
câliner (verb) ||| to pet	['câliner', 'câlinant', 'câliné', 'câlinée', 'câlinés', 'câlinées']	114 French, verb, câliner, infinitif, participe présent, participe passé
câliner (verb) ||| to pet	['câline', 'câlines', 'câlinons', 'câlinez', 'câlinent']	115 French, verb, câliner, présent indicatif
câliner (verb) ||| to pet	['câlinais', 'câlinait', 'câlinions', 'câliniez', 'câlinaient']	116 French, verb, câliner, imparfait indicatif
câliner (verb) ||| to pet	['câline', 'câlinons', 'câlinez']	117 French, verb, câliner, impératif
câliner (verb) ||| to pet	['câlinerai', 'câlineras', 'câlinera', 'câlinerons', 'câlinerez', 'câlineront']	118 French, verb, câliner, futur simple
câliner (verb) ||| to pet	['câline', 'câlines', 'câlinons', 'câlinez', 'câlinent']	119 French, verb, câliner, subjonctif présent
câliner (verb) ||| to pet	['câliner', 'câlinerions', 'câlineriez', 'câleraient']	120 French, verb, câliner, conditionnel présent
câliner (verb) ||| to pet	['câlinai', 'câlinas', 'câlina', 'câlinâmes', 'câlinâtes', 'câlinèrent']	121 French, verb, câliner, passé simple
câliner (verb) ||| to pet	['câline', 'câlines', 'câlinions', 'câliniez', 'câlinent']	122 French, verb, câliner, subjonctif imparfait
lot (noun) ||| lot	['lot', 'lots']	123 French, noun, lot, formes de genre et de nombre
notaire (noun) ||| notary public	['notaire', 'notaires']	124 French, noun, notaire, formes de genre et de nombre
ex-dictateur (noun) ||| former dictator	['ex-dictateur', 'ex-dictatrice', 'ex-dictateurs', 'ex-dictatrices']	125 French, noun, ex-dictateur, formes de genre et de nombre
pseudo-grippaux (adj) ||| flu-like	['pseudo-grippaux', 'pseudo-grippale', 'pseudo-grippales']	126 French, adj, pseudo-grippaux, formes de genre et de nombre
marinier (noun) ||| submariner	['marinier', 'marinière', 'mariniers', 'marinières']	127 French, noun, marinier, formes de genre et de nombre
box (noun) ||| crate	['box', "box'", "box''", 'boxes', "boxes'", "boxes''"]	128 French, noun, box, formes de genre et de nombre
glamoureux (adj) ||| glamorous	['glamoureux', 'glamoureuse', 'glamoureuses']	129 French, adj, glamoureux, formes de genre et de nombre
redoutable (adj) ||| formidable	['redoutable', 'redoutables']	130 French, adj, redoutable, formes de genre et de nombre
isopropanol (noun) ||| isopropyl	['isopropanol', 'isopropanols']	131 French, noun, isopropanol, formes de genre et de nombre
décrire (verb) ||| to outline	['décrire', 'décrivant', 'décrit']	132 French, verb, décrire, infinitif, participe présent, participe passé
décrire (verb) ||| to outline	['décris', 'décrit', 'décrivons', 'décrivez', 'décrivent']	133 French, verb, décrire, présent indicatif
décrire (verb) ||| to outline	['décrivais', 'décrivait', 'décrivions', 'décriviez', 'décrivaient']	134 French, verb, décrire, imparfait indicatif
décrire (verb) ||| to outline	['décris', 'décrivons', 'décrivez']	135 French, verb, décrire, impératif
décrire (verb) ||| to outline	['décrirai', 'décriras', 'décrira', 'décrirons', 'décrirez', 'décriront']	136 French, verb, décrire, futur simple
décrire (verb) ||| to outline	['décrive', 'décrives', 'décrivions', 'décriviez', 'décrivent']	137 French, verb, décrire, subjonctif présent
décrire (verb) ||| to outline	['décrirais', 'décrirait', 'décririons', 'décririez', 'décriraient']	138 French, verb, décrire, conditionnel présent
décrire (verb) ||| to outline	['décrivis', 'décrivit', 'décrivîmes', 'décrivîtes', 'décrivirent']	139 French, verb, décrire, passé simple
décrire (verb) ||| to outline	['décrive', 'décrives', 'décrivions', 'décriviez', 'décrivent']	140 French, verb, décrire, subjonctif imparfait
hypercholestérolémie (noun) ||| hypercholesterolaemia	['hypercholestérolémie', 'hypercholestérolémies']	141 French, noun, hypercholestérolémie, formes de genre et de nombre
hongrois (noun) ||| hungarian	['hongrois', 'hongroise', 'hongroises']	142 French, noun, hongrois, formes de genre et de nombre
souffle (noun) ||| breath	['souffle', 'souffles']	143 French, noun, souffle, formes de genre et de nombre
bienséant (adj) ||| seemly	['bienséant', 'bienséante', 'bienséants', 'bienséantes']	144 French, adj, bienséant, formes de genre et de nombre
attaquable (adj) ||| arguable	['attaquable', 'attaquables']	145 French, adj, attaquable, formes de genre et de nombre
belligérance (noun) ||| belligerence	['belligérance', 'belligérances']	146 French, noun, belligérance, formes de genre et de nombre
centrifugation (noun) ||| centrifugation	['centrifugation', 'centrifugations']	147 French, noun, centrifugation, formes de genre et de nombre
arbitre (noun) ||| arbitrator	['arbitre', 'arbitres']	148 French, noun, arbitre, formes de genre et de nombre
voleur (noun) ||| thief	['voleur', 'voleurs', 'voleuse', 'voleuses']	149 French, noun, voleur, formes de genre et de nombre
cité (noun) ||| city	['cité', 'citée', 'cités', 'citées']	150 French, noun, cité, formes de genre et de nombre
grésillement (noun) ||| crackle	['grésillement', 'grésillements']	151 French, noun, grésillement, formes de genre et de nombre
principe (noun) ||| substance	['principe', 'principes']	152 French, noun, principe, formes de genre et de nombre
irrigation (noun) ||| irrigation	['irrigation', 'irrigations']	153 French, noun, irrigation, formes de genre et de nombre
organe (noun) ||| organ	['organe', 'organes']	154 French, noun, organe, formes de genre et de nombre
spéléologue (noun) ||| spelunker	['spéléologue', 'spéléologues']	155 French, noun, spéléologue, formes de genre et de nombre
Seigneur (noun) ||| lord	['Seigneur', 'Seigneurs']	156 French, noun, Seigneur, formes de genre et de nombre
programme (noun) ||| programme	['programme', 'programmes']	157 French, noun, programme, formes de genre et de nombre
parallèle (noun) ||| parallel	['parallèle', 'parallèles']	158 French, noun, parallèle, formes de genre et de nombre
agréer (verb) ||| to authorize	['agréer', 'agréant', 'agréé']	159 French, verb, agréer, infinitif, participe présent, participe passé
agréer (verb) ||| to authorize	['agréé', 'agréés', 'agréée', 'agréées', 'agréions', 'agréiez', 'agréèrent']	160 French, verb, agréer, présent indicatif
agréer (verb) ||| to authorize	['agréais', 'agréait', 'agréions', 'agréiez', 'agréaient']	161 French, verb, agréer, imparfait indicatif
agréer (verb) ||| to authorize	['agréer', 'agréez', 'agréons']	162 French, verb, agréer, impératif
agréer (verb) ||| to authorize	['agréerai', 'agréeras', 'agréera', 'agréerons', 'agréerez', 'agréeront']	163 French, verb, agréer, futur simple
agréer (verb) ||| to authorize	['agréé', 'agréés', 'agréée', 'agréées']	164 French, verb, agréer, subjonctif présent
agréer (verb) ||| to authorize	['agréerais', 'agréerait', 'agréerions', 'agréeriez', 'agréeraient']	165 French, verb, agréer, conditionnel présent
agréer (verb) ||| to authorize	['agréai', 'agréas', 'agréa', 'agréâmes', 'agréâtes', 'agréèrent']	166 French, verb, agréer, passé simple
agréer (verb) ||| to authorize	['agrée', 'agrées', 'agréeions', 'agréeiez', 'agréeent']	167 French, verb, agréer, subjonctif imparfait
dupe (noun) ||| cat's-paw	['dupe', 'dupes']	168 French, noun, dupe, formes de genre et de nombre
pleurer (verb) ||| to weep	['pleurer', 'pleurant', 'pleuré', 'pleurée', 'pleurés', 'pleurées']	169 French, verb, pleurer, infinitif, participe présent, participe passé
pleurer (verb) ||| to weep	['pleure', 'pleures', 'pleurons', 'pleurez', 'pleurent']	170 French, verb, pleurer, présent indicatif
pleurer (verb) ||| to weep	['pleurais', 'pleurait', 'pleurions', 'pleuriez', 'pleuraient']	171 French, verb, pleurer, imparfait indicatif
pleurer (verb) ||| to weep	['pleure', 'pleurons', 'pleurez']	172 French, verb, pleurer, impératif
pleurer (verb) ||| to weep	['pleurerai', 'pleureras', 'pleurera', 'pleurerons', 'pleurerez', 'pleureront']	173 French, verb, pleurer, futur simple
pleurer (verb) ||| to weep	['pleure', 'pleures', 'pleurions', 'pleuriez', 'pleurent']	174 French, verb, pleurer, subjonctif présent
pleurer (verb) ||| to weep	['pleurerais', 'pleurerait', 'pleurerions', 'pleureriez', 'pleureraient']	175 French, verb, pleurer, conditionnel présent
pleurer (verb) ||| to weep	['pleurai', 'pleuras', 'pleua', 'pleurâmes', 'pleurâtes', 'pleurèrent']	176 French, verb, pleurer, passé simple
pleurer (verb) ||| to weep	['pleure', 'pleures', 'pleurions', 'pleuriez', 'pleurent']	177 French, verb, pleurer, subjonctif imparfait
créer (verb) ||| to establish	['créer', 'créant', 'créé', 'créée', 'créés', 'créées']	178 French, verb, créer, infinitif, participe présent, participe passé
créer (verb) ||| to establish	['crée', 'crées', 'créons', 'créez', 'créent']	179 French, verb, créer, présent indicatif
créer (verb) ||| to establish	['créais', 'créait', 'créions', 'créiez', 'créaient']	180 French, verb, créer, imparfait indicatif
créer (verb) ||| to establish	['crée', 'créons', 'créez']	181 French, verb, créer, impératif
créer (verb) ||| to establish	['créerai', 'créeras', 'créera', 'créerons', 'créerez', 'créeront']	182 French, verb, créer, futur simple
créer (verb) ||| to establish	['crée', 'crées', 'créions', 'créiez', 'créent']	183 French, verb, créer, subjonctif présent
créer (verb) ||| to establish	['créerais', 'créerait', 'créerions', 'créeriez', 'créeraient']	184 French, verb, créer, conditionnel présent
créer (verb) ||| to establish	['créai', 'créas', 'créa', 'créâmes', 'créâtes', 'créèrent']	185 French, verb, créer, passé simple
créer (verb) ||| to establish	['crée', 'crées', 'créions', 'créiez', 'créaient']	186 French, verb, créer, subjonctif imparfait
conquérant (noun) ||| conqueror	['conquérant', 'conquérante', 'conquérants', 'conquérantes']	187 French, noun, conquérant, formes de genre et de nombre
carboniser (verb) ||| to char	['carboniser', 'carbonisant', 'carbonisé', 'carbonisée', 'carbonisés', 'carbonisées']	188 French, verb, carboniser, infinitif, participe présent, participe passé
carboniser (verb) ||| to char	['carbonise', 'carbonises', 'carbonisons', 'carbonisez', 'carbonisent']	189 French, verb, carboniser, présent indicatif
carboniser (verb) ||| to char	['carbonisais', 'carbonisait', 'carbonisions', 'carbonisiez', 'carbonisaient']	190 French, verb, carboniser, imparfait indicatif
carboniser (verb) ||| to char	['carbonisons', 'carbonisez', 'carbonisent']	191 French, verb, carboniser, impératif
carboniser (verb) ||| to char	['carboniserai', 'carboniseras', 'carbonisera', 'carboniserons', 'carboniserez', 'carboniseront']	192 French, verb, carboniser, futur simple
carboniser (verb) ||| to char	['carbonise', 'carbonises', 'carbonisions', 'carbonisiez', 'carbonisent']	193 French, verb, carboniser, subjonctif présent
carboniser (verb) ||| to char	['carboniserais', 'carboniserait', 'carboniserions', 'carboniseriez', 'carboniseraient']	194 French, verb, carboniser, conditionnel présent
carboniser (verb) ||| to char	['carbonisai', 'carbonisas', 'carbonisa', 'carbonisâmes', 'carbonisâtes', 'carbonisèrent']	195 French, verb, carboniser, passé simple
carboniser (verb) ||| to char	['carbonise', 'carbonises', 'carbonisions', 'carbonisez', 'carbonisent']	196 French, verb, carboniser, subjonctif imparfait
consolider (verb) ||| to consolidate	['consolider', 'consolidant', 'consolidé', 'consolidée', 'consolidés', 'consolidées']	197 French, verb, consolider, infinitif, participe présent, participe passé
consolider (verb) ||| to consolidate	['consolide', 'consolides', 'consolidons', 'consolidez', 'consolident']	198 French, verb, consolider, présent indicatif
consolider (verb) ||| to consolidate	['consolidais', 'consolidait', 'consolidions', 'consolidiez', 'consolidaient']	199 French, verb, consolider, imparfait indicatif
consolider (verb) ||| to consolidate	['consolide', 'consolidez', 'consolidons']	200 French, verb, consolider, impératif
consolider (verb) ||| to consolidate	['consoliderai', 'consolideras', 'consolidera', 'consoliderons', 'consoliderez', 'consolideront']	201 French, verb, consolider, futur simple
consolider (verb) ||| to consolidate	['consolide', 'consolides', 'consolidions', 'consolidiez', 'consolident']	202 French, verb, consolider, subjonctif présent
consolider (verb) ||| to consolidate	['consoliderais', 'consoliderait', 'consoliderions', 'consolideriez', 'consolideraient']	203 French, verb, consolider, conditionnel présent
consolider (verb) ||| to consolidate	['consolidai', 'consolida', 'consolidâmes', 'consolidâtes', 'consolidèrent']	204 French, verb, consolider, passé simple
consolider (verb) ||| to consolidate	['consolide', 'consolides', 'consolidions', 'consolidiez', 'consolident']	205 French, verb, consolider, subjonctif imparfait
genièvre (noun) ||| jenever	['genièvre', 'genièvres']	206 French, noun, genièvre, formes de genre et de nombre
légiste (noun) ||| examiner	['légiste', 'légistes']	207 French, noun, légiste, formes de genre et de nombre
existence (noun) ||| existence	['existence', 'existences']	208 French, noun, existence, formes de genre et de nombre
maniable (adj) ||| maneuverable	['maniable', 'maniables']	209 French, adj, maniable, formes de genre et de nombre
ajout (noun) ||| addition	['ajout', 'ajouts']	210 French, noun, ajout, formes de genre et de nombre
